bloco_id,USER_FINISHED,DATE_FINISHED,itens,n_items,total_done,duracao_bloco,delta_tempo
10108768MARCOLINOA_2025-02-27_G35,10108768MARCOLINOA,2025-02-27,122185,1,50,0,308.0
10108768MARCOLINOA_2025-02-27_G36,10108768MARCOLINOA,2025-02-27,122984,1,20,0,176.0
10108768MARCOLINOA_2025-02-27_G37,10108768MARCOLINOA,2025-02-27,123561,1,32,0,483.0
10108768MARCOLINOA_2025-02-27_G38,10108768MARCOLINOA,2025-02-27,122185,1,21,0,1167.0
10108768MARCOLINOA_2025-02-27_G39,10108768MARCOLINOA,2025-02-27,"124475, 124476",2,14,15,210.0
10108768MARCOLINOA_2025-02-27_G40,10108768MARCOLINOA,2025-02-27,124475,1,12,0,275.0
10108768MARCOLINOA_2025-02-27_G41,10108768MARCOLINOA,2025-02-27,124476,1,4,0,35.0
10108768MARCOLINOA_2025-02-27_G42,10108768MARCOLINOA,2025-02-27,124475,1,16,0,322.0
10108768MARCOLINOA_2025-02-27_G43,10108768MARCOLINOA,2025-02-27,124476,1,8,0,86.0
10108768MARCOLINOA_2025-02-27_G44,10108768MARCOLINOA,2025-02-27,122671,1,20,0,283.0
10108768MARCOLINOA_2025-02-27_G45,10108768MARCOLINOA,2025-02-27,124475,1,8,0,77.0
10108768MARCOLINOA_2025-02-27_G46,10108768MARCOLINOA,2025-02-27,124476,1,4,0,38.0
10108768MARCOLINOA_2025-02-27_G47,10108768MARCOLINOA,2025-02-27,124475,1,8,0,219.0
10108768MARCOLINOA_2025-02-27_G48,10108768MARCOLINOA,2025-02-27,122185,1,6,0,141.0
10108768MARCOLINOA_2025-02-27_G49,10108768MARCOLINOA,2025-02-27,124475,1,2,0,108.0
10108768MARCOLINOA_2025-02-27_G50,10108768MARCOLINOA,2025-02-27,124475,2,4,13,86.0
10108768MARCOLINOA_2025-02-27_G51,10108768MARCOLINOA,2025-02-27,124475,1,3,0,155.0
10108768MARCOLINOA_2025-02-27_G52,10108768MARCOLINOA,2025-02-27,120272,1,8,0,1351.0
10108768MARCOLINOA_2025-02-27_G53,10108768MARCOLINOA,2025-02-27,121928,1,4,0,69.0
10108768MARCOLINOA_2025-02-27_G54,10108768MARCOLINOA,2025-02-27,122981,1,4,0,99.0
10108768MARCOLINOA_2025-02-27_G55,10108768MARCOLINOA,2025-02-27,120271,1,7,0,256.0
10108768MARCOLINOA_2025-02-27_G56,10108768MARCOLINOA,2025-02-27,122982,1,8,0,61.0
10108768MARCOLINOA_2025-02-27_G57,10108768MARCOLINOA,2025-02-27,122984,2,22,22,180.0
10108768MARCOLINOA_2025-02-27_G58,10108768MARCOLINOA,2025-02-27,121760,1,8,0,137.0
10108768MARCOLINOA_2025-02-27_G59,10108768MARCOLINOA,2025-02-27,124247,1,12,0,134.0
10108768MARCOLINOA_2025-02-27_G60,10108768MARCOLINOA,2025-02-27,122647,1,4,0,54.0
10108768MARCOLINOA_2025-02-27_G61,10108768MARCOLINOA,2025-02-27,120389,1,4,0,156.0
10108768MARCOLINOA_2025-02-27_G62,10108768MARCOLINOA,2025-02-27,123909,1,9,0,135.0
10108768MARCOLINOA_2025-02-27_G63,10108768MARCOLINOA,2025-02-27,123344,1,42,0,160.0
10108768MARCOLINOA_2025-02-27_G64,10108768MARCOLINOA,2025-02-27,120339,1,50,0,734.0
10108768MARCOLINOA_2025-02-27_G65,10108768MARCOLINOA,2025-02-27,"123343, 123345",2,110,10,467.0
10108768MARCOLINOA_2025-11-08_G02,10108768MARCOLINOA,2025-11-08,122671,1,16,0,200.0
10108768MARCOLINOA_2025-11-08_G03,10108768MARCOLINOA,2025-11-08,120389,1,16,0,124.0
10108768MARCOLINOA_2025-11-08_G04,10108768MARCOLINOA,2025-11-08,120028,1,68,0,2352.0
10108768MARCOLINOA_2025-11-08_G05,10108768MARCOLINOA,2025-11-08,124486,1,20,0,582.0
10108768MARCOLINOA_2025-11-08_G06,10108768MARCOLINOA,2025-11-08,122962,1,12,0,256.0
10108768MARCOLINOA_2025-11-11_G02,10108768MARCOLINOA,2025-11-11,122962,1,64,0,834.0
10108768MARCOLINOA_2025-11-11_G03,10108768MARCOLINOA,2025-11-11,122647,1,16,0,227.0
10108768MARCOLINOA_2025-11-11_G04,10108768MARCOLINOA,2025-11-11,123909,1,4,0,114.0
10108768MARCOLINOA_2025-11-11_G05,10108768MARCOLINOA,2025-11-11,122647,1,86,0,1581.0
10108768MARCOLINOA_2025-11-11_G06,10108768MARCOLINOA,2025-11-11,122967,1,20,0,188.0
10108768MARCOLINOA_2026-01-21_G03,10108768MARCOLINOA,2026-01-21,122967,1,12,0,130.0
10108768MARCOLINOA_2026-01-21_G04,10108768MARCOLINOA,2026-01-21,120389,1,4,0,114.0
10108768MARCOLINOA_2026-01-21_G05,10108768MARCOLINOA,2026-01-21,120339,1,20,0,247.0
10108768MARCOLINOA_2026-01-21_G06,10108768MARCOLINOA,2026-01-21,124370,1,10,0,146.0
10108768MARCOLINOA_2026-01-21_G07,10108768MARCOLINOA,2026-01-21,122185,1,64,0,759.0
10108768MARCOLINOA_2026-01-21_G08,10108768MARCOLINOA,2026-01-21,124486,1,22,0,495.0
10108768MARCOLINOA_2026-01-21_G09,10108768MARCOLINOA,2026-01-21,120389,1,10,0,261.0
10108768MARCOLINOA_2026-01-21_G10,10108768MARCOLINOA,2026-01-21,120339,1,10,0,123.0
10108768MARCOLINOA_2026-01-21_G11,10108768MARCOLINOA,2026-01-21,124370,1,10,0,107.0
10108768MARCOLINOA_2026-01-21_G12,10108768MARCOLINOA,2026-01-21,122981,1,7,0,146.0
10108768MARCOLINOA_2026-01-21_G13,10108768MARCOLINOA,2026-01-21,122984,1,36,0,420.0
10108768MARCOLINOA_2026-01-21_G14,10108768MARCOLINOA,2026-01-21,124371,1,8,0,98.0
10108768MARCOLINOA_2026-01-21_G15,10108768MARCOLINOA,2026-01-21,120271,1,2,0,44.0
10108768MARCOLINOA_2026-01-21_G16,10108768MARCOLINOA,2026-01-21,122647,1,8,0,115.0
10108768MARCOLINOA_2026-01-21_G17,10108768MARCOLINOA,2026-01-21,121651,1,10,0,229.0
10108768MARCOLINOA_2026-01-21_G18,10108768MARCOLINOA,2026-01-21,120028,1,16,0,105.0
10108768MARCOLINOA_2026-01-21_G19,10108768MARCOLINOA,2026-01-21,123520,1,2,0,65.0
10108768MARCOLINOA_2026-01-21_G20,10108768MARCOLINOA,2026-01-21,123909,1,7,0,99.0
10108768MARCOLINOA_2026-01-21_G21,10108768MARCOLINOA,2026-01-21,124624,1,10,0,305.0
10108768MARCOLINOA_2026-01-21_G22,10108768MARCOLINOA,2026-01-21,124486,1,6,0,761.0
10108768MARCOLINOA_2026-01-21_G23,10108768MARCOLINOA,2026-01-21,121760,1,9,0,168.0
10108768MARCOLINOA_2026-01-21_G24,10108768MARCOLINOA,2026-01-21,124475,1,2,0,113.0
10108768MARCOLINOA_2026-01-21_G25,10108768MARCOLINOA,2026-01-21,122962,1,12,0,77.0
10108768MARCOLINOA_2026-01-21_G26,10108768MARCOLINOA,2026-01-21,123889,1,20,0,279.0
10108768MARCOLINOA_2026-01-21_G27,10108768MARCOLINOA,2026-01-21,124477,1,2,0,134.0
10108768MARCOLINOA_2026-01-21_G28,10108768MARCOLINOA,2026-01-21,123947,1,12,0,134.0
10108768MARCOLINOA_2026-01-21_G29,10108768MARCOLINOA,2026-01-21,124548,1,16,0,512.0
10108768MARCOLINOA_2026-01-21_G30,10108768MARCOLINOA,2026-01-21,122984,1,32,0,546.0
10108768MARCOLINOA_2026-01-21_G31,10108768MARCOLINOA,2026-01-21,124486,1,10,0,260.0
10108768MARCOLINOA_2026-01-21_G32,10108768MARCOLINOA,2026-01-21,122962,1,28,0,319.0
10108768MARCOLINOA_2026-01-21_G33,10108768MARCOLINOA,2026-01-21,124548,1,40,0,306.0
10108768MARCOLINOA_2026-01-21_G34,10108768MARCOLINOA,2026-01-21,124486,1,60,0,1513.0
10108768MARCOLINOA_2026-01-21_G35,10108768MARCOLINOA,2026-01-21,120008,1,12,0,986.0
10108768MARCOLINOA_2026-01-21_G36,10108768MARCOLINOA,2026-01-21,122962,1,40,0,634.0
10108768MARCOLINOA_2026-01-21_G37,10108768MARCOLINOA,2026-01-21,122673,1,4,0,319.0
10108768MARCOLINOA_2026-01-21_G38,10108768MARCOLINOA,2026-01-21,124483,1,10,0,140.0
10108768MARCOLINOA_2026-01-21_G39,10108768MARCOLINOA,2026-01-21,124624,1,4,0,90.0
10108768MARCOLINOA_2026-01-21_G40,10108768MARCOLINOA,2026-01-21,124486,1,12,0,299.0
10108768MARCOLINOA_2026-01-21_G41,10108768MARCOLINOA,2026-01-21,120339,1,6,0,112.0
10108768MARCOLINOA_2026-01-21_G42,10108768MARCOLINOA,2026-01-21,124370,1,12,0,130.0
10108768MARCOLINOA_2026-01-21_G43,10108768MARCOLINOA,2026-01-21,124483,1,2,0,88.0
10108768MARCOLINOA_2026-01-21_G44,10108768MARCOLINOA,2026-01-21,123081,1,30,0,307.0
10108768MARCOLINOA_2026-01-21_G45,10108768MARCOLINOA,2026-01-21,123345,1,7,0,274.0
10108768MARCOLINOA_2026-02-28_G02,10108768MARCOLINOA,2026-02-28,111462,1,5,0,187.0
10108768MARCOLINOA_2026-02-28_G03,10108768MARCOLINOA,2026-02-28,110313,1,8,0,123.0
10108768MARCOLINOA_2026-02-28_G04,10108768MARCOLINOA,2026-02-28,117855,1,10,0,132.0
10108768MARCOLINOA_2026-02-28_G05,10108768MARCOLINOA,2026-02-28,111469,1,4,0,152.0
10108768MARCOLINOA_2026-02-28_G06,10108768MARCOLINOA,2026-02-28,111602,1,12,0,267.0
10108768MARCOLINOA_2026-02-28_G07,10108768MARCOLINOA,2026-02-28,108711,1,8,0,103.0
10108768MARCOLINOA_2026-02-28_G08,10108768MARCOLINOA,2026-02-28,117855,1,6,0,158.0
10108768MARCOLINOA_2026-02-28_G09,10108768MARCOLINOA,2026-02-28,111469,1,4,0,93.0
10108768MARCOLINOA_2026-02-28_G10,10108768MARCOLINOA,2026-02-28,105705,1,49,0,333.0
10108768MARCOLINOA_2026-02-28_G11,10108768MARCOLINOA,2026-02-28,105705,1,2,0,61.0
10108768MARCOLINOA_2026-02-28_G12,10108768MARCOLINOA,2026-02-28,105705,1,2,0,46.0
10108768MARCOLINOA_2026-02-28_G13,10108768MARCOLINOA,2026-02-28,111466,1,4,0,272.0
10108768MARCOLINOA_2026-02-28_G14,10108768MARCOLINOA,2026-02-28,108795,1,3,0,48.0
10108768MARCOLINOA_2026-02-28_G15,10108768MARCOLINOA,2026-02-28,105705,1,4,0,180.0
10108768MARCOLINOA_2026-02-28_G16,10108768MARCOLINOA,2026-02-28,111850,1,7,0,401.0
10108768MARCOLINOA_2026-02-28_G17,10108768MARCOLINOA,2026-02-28,111532,1,30,0,473.0
10108768MARCOLINOA_2026-02-28_G18,10108768MARCOLINOA,2026-02-28,141457,1,4,0,1954.0
10108768MARCOLINOA_2026-02-28_G19,10108768MARCOLINOA,2026-02-28,111532,1,1,0,156.0
10108768MARCOLINOA_2026-02-28_G20,10108768MARCOLINOA,2026-02-28,110755,1,4,0,142.0
10108768MARCOLINOA_2026-02-28_G21,10108768MARCOLINOA,2026-02-28,110313,1,6,0,195.0
10108768MARCOLINOA_2026-02-28_G22,10108768MARCOLINOA,2026-02-28,117821,1,6,0,107.0
10108768MARCOLINOA_2026-02-28_G23,10108768MARCOLINOA,2026-02-28,110895,1,1,0,148.0
10108768MARCOLINOA_2026-02-28_G24,10108768MARCOLINOA,2026-02-28,141823,1,1,0,136.0
10108768MARCOLINOA_2026-02-28_G25,10108768MARCOLINOA,2026-02-28,140923,1,4,0,1071.0
10108768MARCOLINOA_2026-02-28_G26,10108768MARCOLINOA,2026-02-28,107892,1,2,0,105.0
10108768MARCOLINOA_2026-02-28_G27,10108768MARCOLINOA,2026-02-28,107892,1,2,0,43.0
10108768MARCOLINOA_2026-02-28_G28,10108768MARCOLINOA,2026-02-28,111532,1,2,0,122.0
10108768MARCOLINOA_2026-02-28_G29,10108768MARCOLINOA,2026-02-28,111532,1,6,0,85.0
10108768MARCOLINOA_2026-02-28_G30,10108768MARCOLINOA,2026-02-28,111532,1,4,0,59.0
10108768MARCOLINOA_2026-02-28_G31,10108768MARCOLINOA,2026-02-28,111532,1,2,0,46.0
10108768MARCOLINOA_2026-02-28_G32,10108768MARCOLINOA,2026-02-28,109643,1,1,0,508.0
10108768MARCOLINOA_2026-02-28_G33,10108768MARCOLINOA,2026-02-28,111532,1,3,0,95.0
10108768MARCOLINOA_2026-02-28_G34,10108768MARCOLINOA,2026-02-28,117820,1,4,0,221.0
10108768MARCOLINOA_2026-02-28_G35,10108768MARCOLINOA,2026-02-28,142093,1,4,0,274.0
10108768MARCOLINOA_2026-02-28_G36,10108768MARCOLINOA,2026-02-28,110325,1,1,0,95.0
10108768MARCOLINOA_2026-02-28_G37,10108768MARCOLINOA,2026-02-28,111532,1,8,0,158.0
10108768MARCOLINOA_2026-02-28_G38,10108768MARCOLINOA,2026-02-28,111530,1,2,0,99.0
10108768MARCOLINOA_2026-02-28_G39,10108768MARCOLINOA,2026-02-28,111532,1,12,0,155.0
10108768MARCOLINOA_2026-02-28_G40,10108768MARCOLINOA,2026-02-28,110325,1,4,0,117.0
10108768MARCOLINOA_2026-02-28_G41,10108768MARCOLINOA,2026-02-28,111532,1,59,0,539.0
10108768MARCOLINOA_2026-02-28_G42,10108768MARCOLINOA,2026-02-28,110325,1,12,0,291.0
10108768MARCOLINOA_2026-02-28_G43,10108768MARCOLINOA,2026-02-28,111532,1,2,0,268.0
10108768MARCOLINOA_2026-02-28_G44,10108768MARCOLINOA,2026-02-28,140923,1,4,0,91.0
10108768MARCOLINOA_2026-02-28_G45,10108768MARCOLINOA,2026-02-28,111532,1,1,0,32.0
10108768MARCOLINOA_2026-02-28_G46,10108768MARCOLINOA,2026-02-28,110325,1,6,0,138.0
10108768MARCOLINOA_2026-02-28_G47,10108768MARCOLINOA,2026-02-28,111530,1,1,0,349.0
10108768MARCOLINOA_2026-02-28_G48,10108768MARCOLINOA,2026-02-28,108798,1,2,0,228.0
10108768MARCOLINOA_2026-02-28_G49,10108768MARCOLINOA,2026-02-28,111530,1,3,0,83.0
10108768MARCOLINOA_2026-02-28_G50,10108768MARCOLINOA,2026-02-28,111532,1,4,0,182.0
10108768MARCOLINOA_2026-02-28_G51,10108768MARCOLINOA,2026-02-28,"111465, 111469",2,5,26,178.0
10108768MARCOLINOA_2026-02-28_G52,10108768MARCOLINOA,2026-02-28,111532,1,40,0,377.0
10108768MARCOLINOA_2026-02-28_G53,10108768MARCOLINOA,2026-02-28,110374,1,4,0,201.0
10108768MARCOLINOA_2026-02-28_G54,10108768MARCOLINOA,2026-02-28,117809,1,6,0,43.0
10108768MARCOLINOA_2026-02-28_G55,10108768MARCOLINOA,2026-02-28,117820,1,4,0,49.0
10108768MARCOLINOA_2026-02-28_G56,10108768MARCOLINOA,2026-02-28,110376,1,2,0,79.0
10108768MARCOLINOA_2026-02-28_G57,10108768MARCOLINOA,2026-02-28,117832,1,4,0,83.0
10108768MARCOLINOA_2026-02-28_G58,10108768MARCOLINOA,2026-02-28,111530,1,12,0,350.0
10108768MARCOLINOA_2026-02-28_G59,10108768MARCOLINOA,2026-02-28,111530,1,8,0,141.0
10108768MARCOLINOA_2026-03-07_G02,10108768MARCOLINOA,2026-03-07,111445,1,2,0,275.0
10108768MARCOLINOA_2026-03-07_G03,10108768MARCOLINOA,2026-03-07,111569,1,11,0,479.0
10108768MARCOLINOA_2026-03-07_G04,10108768MARCOLINOA,2026-03-07,110755,1,134,0,736.0
10108768MARCOLINOA_2026-03-07_G05,10108768MARCOLINOA,2026-03-07,111438,1,104,0,216.0
10108768MARCOLINOA_2026-03-07_G06,10108768MARCOLINOA,2026-03-07,111441,1,95,0,518.0
10108768MARCOLINOA_2026-03-07_G07,10108768MARCOLINOA,2026-03-07,111444,1,1,0,875.0
10108768MARCOLINOA_2026-03-07_G08,10108768MARCOLINOA,2026-03-07,111442,1,9,0,506.0
10108768MARCOLINOA_2026-03-07_G09,10108768MARCOLINOA,2026-03-07,111443,1,25,0,459.0
10108768MARCOLINOA_2026-03-07_G10,10108768MARCOLINOA,2026-03-07,110751,1,13,0,290.0
10108768MARCOLINOA_2026-03-07_G11,10108768MARCOLINOA,2026-03-07,111431,1,14,0,255.0
10108768MARCOLINOA_2026-03-07_G12,10108768MARCOLINOA,2026-03-07,111462,1,237,0,942.0
10108768MARCOLINOA_2026-03-07_G14,10108768MARCOLINOA,2026-03-07,109643,1,150,0,268.0
10108768MARCOLINOA_2026-03-13_G02,10108768MARCOLINOA,2026-03-13,141352,1,8,0,95.0
10108768MARCOLINOA_2026-03-13_G03,10108768MARCOLINOA,2026-03-13,111530,1,13,0,106.0
10108768MARCOLINOA_2026-03-13_G05,10108768MARCOLINOA,2026-03-13,122647,1,6,0,239.0
10108768MARCOLINOA_2026-03-13_G06,10108768MARCOLINOA,2026-03-13,124371,1,4,0,721.0
10108768MARCOLINOA_2026-03-13_G07,10108768MARCOLINOA,2026-03-13,124486,1,2,0,132.0
10108768MARCOLINOA_2026-03-13_G08,10108768MARCOLINOA,2026-03-13,124486,1,6,0,231.0
10108768MARCOLINOA_2026-03-13_G09,10108768MARCOLINOA,2026-03-13,121651,1,4,0,164.0
10108768MARCOLINOA_2026-03-13_G10,10108768MARCOLINOA,2026-03-13,123909,1,4,0,160.0
10108768MARCOLINOA_2026-03-13_G11,10108768MARCOLINOA,2026-03-13,123345,1,5,0,462.0
10108768MARCOLINOA_2026-03-13_G12,10108768MARCOLINOA,2026-03-13,123345,1,14,0,79.0
10108768MARCOLINOA_2026-03-13_G13,10108768MARCOLINOA,2026-03-13,121760,1,26,0,45.0
10108768MARCOLINOA_2026-03-13_G14,10108768MARCOLINOA,2026-03-13,123344,1,9,0,56.0
10108768MARCOLINOA_2026-03-13_G15,10108768MARCOLINOA,2026-03-13,124486,1,4,0,494.0
10108768MARCOLINOA_2026-03-13_G16,10108768MARCOLINOA,2026-03-13,122962,1,4,0,75.0
10108768MARCOLINOA_2026-03-13_G17,10108768MARCOLINOA,2026-03-13,124475,1,2,0,126.0
10108768MARCOLINOA_2026-03-13_G18,10108768MARCOLINOA,2026-03-13,124371,1,1,0,43.0
10108768MARCOLINOA_2026-03-13_G19,10108768MARCOLINOA,2026-03-13,122671,1,4,0,94.0
10108768MARCOLINOA_2026-03-13_G20,10108768MARCOLINOA,2026-03-13,121651,1,4,0,289.0
10108768MARCOLINOA_2026-03-13_G21,10108768MARCOLINOA,2026-03-13,123909,1,5,0,1203.0
10108768MARCOLINOA_2026-03-13_G22,10108768MARCOLINOA,2026-03-13,"124370, 124475",2,18,17,448.0
10108768MARCOLINOA_2026-03-13_G23,10108768MARCOLINOA,2026-03-13,124371,1,16,0,262.0
10108768MARCOLINOA_2026-03-13_G24,10108768MARCOLINOA,2026-03-13,124371,1,4,0,408.0
10108768MARCOLINOA_2026-03-13_G25,10108768MARCOLINOA,2026-03-13,122962,1,3,0,41.0
10108768MARCOLINOA_2026-03-13_G26,10108768MARCOLINOA,2026-03-13,124370,1,2,0,182.0
10108768MARCOLINOA_2026-03-13_G27,10108768MARCOLINOA,2026-03-13,122962,1,40,0,622.0
10108768MARCOLINOA_2026-03-13_G28,10108768MARCOLINOA,2026-03-13,122962,1,41,0,669.0
10108768MARCOLINOA_2026-03-13_G29,10108768MARCOLINOA,2026-03-13,123345,1,5,0,188.0
10108768MARCOLINOA_2026-03-13_G30,10108768MARCOLINOA,2026-03-13,124486,1,20,0,2020.0
10108768MARCOLINOA_2026-03-13_G31,10108768MARCOLINOA,2026-03-13,124594,1,4,0,201.0
10108768MARCOLINOA_2026-03-14_G02,10108768MARCOLINOA,2026-03-14,140922,1,16,0,148.0
10108768MARCOLINOA_2026-03-14_G03,10108768MARCOLINOA,2026-03-14,141271,1,10,0,123.0
10108768MARCOLINOA_2026-03-14_G04,10108768MARCOLINOA,2026-03-14,111431,1,4,0,141.0
10108768MARCOLINOA_2026-03-14_G05,10108768MARCOLINOA,2026-03-14,117787,1,6,0,108.0
10108768MARCOLINOA_2026-03-14_G06,10108768MARCOLINOA,2026-03-14,142093,1,60,0,878.0
10108768MARCOLINOA_2026-03-14_G07,10108768MARCOLINOA,2026-03-14,"111418, 111469",2,160,9,259.0
10108768MARCOLINOA_2026-03-14_G08,10108768MARCOLINOA,2026-03-14,116241,1,20,0,455.0
10108768MARCOLINOA_2026-03-14_G09,10108768MARCOLINOA,2026-03-14,111462,1,50,0,236.0
10108768MARCOLINOA_2026-03-14_G10,10108768MARCOLINOA,2026-03-14,110373,1,120,0,238.0
10108768MARCOLINOA_2026-03-14_G11,10108768MARCOLINOA,2026-03-14,117808,1,300,0,433.0
10108768MARCOLINOA_2026-03-14_G12,10108768MARCOLINOA,2026-03-14,117840,1,8,0,348.0
10108768MARCOLINOA_2026-03-14_G13,10108768MARCOLINOA,2026-03-14,118299,1,180,0,251.0
10108768MARCOLINOA_2026-03-14_G14,10108768MARCOLINOA,2026-03-14,117830,1,30,0,249.0
10108768MARCOLINOA_2026-03-14_G15,10108768MARCOLINOA,2026-03-14,110371,1,40,0,171.0
10108768MARCOLINOA_2026-03-14_G16,10108768MARCOLINOA,2026-03-14,110372,1,50,0,226.0
10108768MARCOLINOA_2026-03-14_G17,10108768MARCOLINOA,2026-03-14,140923,1,10,0,68.0
10108768MARCOLINOA_2026-03-14_G18,10108768MARCOLINOA,2026-03-14,117855,1,25,0,195.0
10108768MARCOLINOA_2026-03-14_G19,10108768MARCOLINOA,2026-03-14,108772,1,4,0,475.0
10108768MARCOLINOA_2026-03-14_G20,10108768MARCOLINOA,2026-03-14,111467,2,30,14,169.0
10108768MARCOLINOA_2026-03-14_G21,10108768MARCOLINOA,2026-03-14,110733,1,20,0,340.0
10108768MARCOLINOA_2026-03-14_G22,10108768MARCOLINOA,2026-03-14,117834,1,4,0,2303.0
10108768MARCOLINOA_2026-03-14_G23,10108768MARCOLINOA,2026-03-14,117835,1,4,0,101.0
10108768MARCOLINOA_2026-03-14_G24,10108768MARCOLINOA,2026-03-14,114650,1,4,0,153.0
10108768MARCOLINOA_2026-03-14_G25,10108768MARCOLINOA,2026-03-14,142045,1,11,0,79.0
10108768MARCOLINOA_2026-03-14_G26,10108768MARCOLINOA,2026-03-14,110754,1,4,0,172.0
10108768MARCOLINOA_2026-03-14_G27,10108768MARCOLINOA,2026-03-14,110750,1,4,0,178.0
10108768MARCOLINOA_2026-03-14_G28,10108768MARCOLINOA,2026-03-14,110741,1,3,0,78.0
10108768MARCOLINOA_2026-03-14_G29,10108768MARCOLINOA,2026-03-14,107629,1,4,0,47.0
10108768MARCOLINOA_2026-03-14_G30,10108768MARCOLINOA,2026-03-14,109647,1,4,0,70.0
10108768MARCOLINOA_2026-03-14_G31,10108768MARCOLINOA,2026-03-14,110733,1,10,0,94.0
10108768MARCOLINOA_2026-03-14_G32,10108768MARCOLINOA,2026-03-14,111879,1,4,0,156.0
10108768MARCOLINOA_2026-03-14_G33,10108768MARCOLINOA,2026-03-14,100334,1,12,0,191.0
10108768MARCOLINOA_2026-03-14_G34,10108768MARCOLINOA,2026-03-14,117856,1,8,0,128.0
10108768MARCOLINOA_2026-03-14_G35,10108768MARCOLINOA,2026-03-14,108772,1,4,0,98.0
10108768MARCOLINOA_2026-03-14_G36,10108768MARCOLINOA,2026-03-14,140923,1,20,0,95.0
10108768MARCOLINOA_2026-03-14_G37,10108768MARCOLINOA,2026-03-14,110373,1,200,0,453.0
10108768MARCOLINOA_2026-03-14_G38,10108768MARCOLINOA,2026-03-14,141202,1,5,0,169.0
10108768MARCOLINOA_2026-03-14_G39,10108768MARCOLINOA,2026-03-14,117830,1,6,0,89.0
10108768MARCOLINOA_2026-03-14_G40,10108768MARCOLINOA,2026-03-14,117820,1,100,0,261.0
10108768MARCOLINOA_2026-03-14_G41,10108768MARCOLINOA,2026-03-14,110372,1,200,0,479.0
10108768MARCOLINOA_2026-03-14_G42,10108768MARCOLINOA,2026-03-14,111435,1,3,0,455.0
10108768MARCOLINOA_2026-03-14_G43,10108768MARCOLINOA,2026-03-14,118317,1,6,0,186.0
10108768MARCOLINOA_2026-03-14_G44,10108768MARCOLINOA,2026-03-14,117785,1,22,0,60.0
10108768MARCOLINOA_2026-03-14_G45,10108768MARCOLINOA,2026-03-14,117833,1,9,0,169.0
10108768MARCOLINOA_2026-03-14_G46,10108768MARCOLINOA,2026-03-14,117821,1,12,0,33.0
10108768MARCOLINOA_2026-03-14_G47,10108768MARCOLINOA,2026-03-14,108795,1,4,0,110.0
10108768MARCOLINOA_2026-03-14_G48,10108768MARCOLINOA,2026-03-14,111743,1,8,0,50.0
10108768MARCOLINOA_2026-03-14_G49,10108768MARCOLINOA,2026-03-14,109641,1,2,0,129.0
10108768MARCOLINOA_2026-03-14_G50,10108768MARCOLINOA,2026-03-14,107236,1,11,0,51.0
10108768MARCOLINOA_2026-03-14_G51,10108768MARCOLINOA,2026-03-14,111348,1,4,0,283.0
10108768MARCOLINOA_2026-03-14_G52,10108768MARCOLINOA,2026-03-14,117838,1,4,0,104.0
10108768MARCOLINOA_2026-03-14_G53,10108768MARCOLINOA,2026-03-14,111431,1,4,0,82.0
10108768MARCOLINOA_2026-03-14_G54,10108768MARCOLINOA,2026-03-14,117787,1,4,0,35.0
10108768MARCOLINOA_2026-03-14_G55,10108768MARCOLINOA,2026-03-14,141458,1,3,0,156.0
10108768MARCOLINOA_2026-03-14_G56,10108768MARCOLINOA,2026-03-14,116241,1,4,0,212.0
10108768MARCOLINOA_2026-03-14_G57,10108768MARCOLINOA,2026-03-14,117831,1,22,0,185.0
10108768MARCOLINOA_2026-03-14_G58,10108768MARCOLINOA,2026-03-14,111469,1,35,0,230.0
10108768MARCOLINOA_2026-03-14_G59,10108768MARCOLINOA,2026-03-14,142093,1,94,0,210.0
10108768MARCOLINOA_2026-03-14_G60,10108768MARCOLINOA,2026-03-14,111418,1,170,0,264.0
10108768MARCOLINOA_2026-03-14_G61,10108768MARCOLINOA,2026-03-14,110373,1,108,0,790.0
10108768MARCOLINOA_2026-03-14_G62,10108768MARCOLINOA,2026-03-14,111418,1,70,0,828.0
10108768MARCOLINOA_2026-03-14_G64,10108768MARCOLINOA,2026-03-14,140923,1,11,0,184.0
