bloco_id,USER_FINISHED,DATE_FINISHED,itens,n_items,total_done,duracao_bloco,delta_tempo
10109837MORETTIJ_2025-06-18_G42,10109837MORETTIJ,2025-06-18,117821,1,4,0,128.0
10109837MORETTIJ_2025-06-18_G43,10109837MORETTIJ,2025-06-18,111442,1,6,0,148.0
10109837MORETTIJ_2025-06-18_G44,10109837MORETTIJ,2025-06-18,141823,1,6,0,55.0
10109837MORETTIJ_2025-06-18_G45,10109837MORETTIJ,2025-06-18,110787,1,5,0,153.0
10109837MORETTIJ_2025-06-18_G46,10109837MORETTIJ,2025-06-18,118140,1,15,0,396.0
10109837MORETTIJ_2025-06-18_G47,10109837MORETTIJ,2025-06-18,111433,1,2,0,101.0
10109837MORETTIJ_2025-06-18_G48,10109837MORETTIJ,2025-06-18,111418,1,8,0,65.0
10109837MORETTIJ_2025-06-18_G49,10109837MORETTIJ,2025-06-18,111850,1,4,0,127.0
10109837MORETTIJ_2025-06-18_G50,10109837MORETTIJ,2025-06-18,110623,1,4,0,221.0
10109837MORETTIJ_2025-06-18_G51,10109837MORETTIJ,2025-06-18,117822,1,6,0,297.0
10109837MORETTIJ_2025-06-18_G52,10109837MORETTIJ,2025-06-18,117832,1,4,0,141.0
10109837MORETTIJ_2025-06-18_G53,10109837MORETTIJ,2025-06-18,117830,1,10,0,108.0
10109837MORETTIJ_2025-06-18_G54,10109837MORETTIJ,2025-06-18,110373,1,10,0,137.0
10109837MORETTIJ_2025-06-18_G55,10109837MORETTIJ,2025-06-18,110372,1,40,0,668.0
10109837MORETTIJ_2025-06-18_G56,10109837MORETTIJ,2025-06-18,117809,1,8,0,124.0
10109837MORETTIJ_2025-06-18_G58,10109837MORETTIJ,2025-06-18,109643,1,8,0,758.0
10109837MORETTIJ_2025-06-18_G59,10109837MORETTIJ,2025-06-18,110371,1,40,0,684.0
10109837MORETTIJ_2025-06-18_G60,10109837MORETTIJ,2025-06-18,141262,1,12,0,468.0
10109837MORETTIJ_2025-06-18_G61,10109837MORETTIJ,2025-06-18,111634,1,4,0,213.0
10109837MORETTIJ_2025-06-18_G62,10109837MORETTIJ,2025-06-18,111740,1,12,0,283.0
10109837MORETTIJ_2025-06-18_G63,10109837MORETTIJ,2025-06-18,111751,1,10,0,222.0
10109837MORETTIJ_2025-06-18_G64,10109837MORETTIJ,2025-06-18,141261,1,12,0,209.0
10109837MORETTIJ_2025-06-18_G65,10109837MORETTIJ,2025-06-18,111722,1,24,0,287.0
10109837MORETTIJ_2025-06-18_G66,10109837MORETTIJ,2025-06-18,111738,1,8,0,743.0
10109837MORETTIJ_2025-06-18_G67,10109837MORETTIJ,2025-06-18,111759,1,8,0,153.0
10109837MORETTIJ_2025-06-18_G68,10109837MORETTIJ,2025-06-18,111754,1,4,0,223.0
10109837MORETTIJ_2025-06-18_G69,10109837MORETTIJ,2025-06-18,160054,1,2,0,1427.0
10109837MORETTIJ_2025-06-18_G70,10109837MORETTIJ,2025-06-18,160051,1,3,0,202.0
10109837MORETTIJ_2025-06-18_G71,10109837MORETTIJ,2025-06-18,117935,1,6,0,207.0
10109837MORETTIJ_2025-06-18_G72,10109837MORETTIJ,2025-06-18,141262,1,60,0,956.0
10109837MORETTIJ_2025-06-18_G73,10109837MORETTIJ,2025-06-18,111751,1,5,0,926.0
10109837MORETTIJ_2025-06-18_G74,10109837MORETTIJ,2025-06-18,111634,1,55,0,1498.0
10109837MORETTIJ_2025-06-18_G75,10109837MORETTIJ,2025-06-18,111737,1,2,0,470.0
10109837MORETTIJ_2025-06-18_G76,10109837MORETTIJ,2025-06-18,111754,1,1,0,186.0
10109837MORETTIJ_2025-06-18_G77,10109837MORETTIJ,2025-06-18,111757,1,4,0,235.0
10109837MORETTIJ_2025-06-18_G78,10109837MORETTIJ,2025-06-18,111738,1,30,0,716.0
10109837MORETTIJ_2025-06-18_G79,10109837MORETTIJ,2025-06-18,111755,1,20,0,250.0
10109837MORETTIJ_2025-06-20_G02,10109837MORETTIJ,2025-06-20,111743,1,6,0,79.0
10109837MORETTIJ_2025-06-20_G03,10109837MORETTIJ,2025-06-20,116241,1,2,0,59.0
10109837MORETTIJ_2025-06-20_G04,10109837MORETTIJ,2025-06-20,105705,1,6,0,124.0
10109837MORETTIJ_2025-06-20_G05,10109837MORETTIJ,2025-06-20,111463,1,8,0,94.0
10109837MORETTIJ_2025-06-20_G06,10109837MORETTIJ,2025-06-20,117838,1,8,0,145.0
10109837MORETTIJ_2025-06-20_G07,10109837MORETTIJ,2025-06-20,140922,1,6,0,87.0
10109837MORETTIJ_2025-06-20_G08,10109837MORETTIJ,2025-06-20,111532,1,5,0,129.0
10109837MORETTIJ_2025-06-20_G09,10109837MORETTIJ,2025-06-20,111442,1,2,0,89.0
10109837MORETTIJ_2025-06-20_G10,10109837MORETTIJ,2025-06-20,118330,1,8,0,224.0
10109837MORETTIJ_2025-06-20_G11,10109837MORETTIJ,2025-06-20,118140,1,15,0,459.0
10109837MORETTIJ_2025-06-20_G12,10109837MORETTIJ,2025-06-20,118299,1,100,0,980.0
10109837MORETTIJ_2025-06-20_G13,10109837MORETTIJ,2025-06-20,118299,1,134,0,415.0
10109837MORETTIJ_2025-06-20_G14,10109837MORETTIJ,2025-06-20,117808,1,16,0,151.0
10109837MORETTIJ_2025-06-20_G15,10109837MORETTIJ,2025-06-20,117808,1,84,0,572.0
10109837MORETTIJ_2025-06-20_G16,10109837MORETTIJ,2025-06-20,117808,1,216,0,811.0
10109837MORETTIJ_2025-06-20_G17,10109837MORETTIJ,2025-06-20,110373,1,50,0,733.0
10109837MORETTIJ_2025-06-20_G18,10109837MORETTIJ,2025-06-20,117820,1,108,0,716.0
10109837MORETTIJ_2025-06-20_G19,10109837MORETTIJ,2025-06-20,117853,1,6,0,737.0
10109837MORETTIJ_2025-06-20_G20,10109837MORETTIJ,2025-06-20,110750,1,4,0,403.0
10109837MORETTIJ_2025-06-20_G21,10109837MORETTIJ,2025-06-20,111330,1,8,0,1902.0
10109837MORETTIJ_2025-06-20_G22,10109837MORETTIJ,2025-06-20,110787,1,4,0,432.0
10109837MORETTIJ_2025-06-20_G23,10109837MORETTIJ,2025-06-20,110787,1,4,0,107.0
10109837MORETTIJ_2025-06-20_G24,10109837MORETTIJ,2025-06-20,110787,1,2,0,62.0
10109837MORETTIJ_2025-06-20_G25,10109837MORETTIJ,2025-06-20,110787,1,4,0,130.0
10109837MORETTIJ_2025-06-20_G26,10109837MORETTIJ,2025-06-20,107830,1,8,0,641.0
10109837MORETTIJ_2025-06-20_G27,10109837MORETTIJ,2025-06-20,111530,1,7,0,607.0
10109837MORETTIJ_2025-06-20_G28,10109837MORETTIJ,2025-06-20,111530,1,5,0,112.0
10109837MORETTIJ_2025-06-20_G29,10109837MORETTIJ,2025-06-20,110313,1,3,0,118.0
10109837MORETTIJ_2025-06-20_G30,10109837MORETTIJ,2025-06-20,117808,1,4,0,264.0
10109837MORETTIJ_2025-06-20_G31,10109837MORETTIJ,2025-06-20,110376,1,4,0,90.0
10109837MORETTIJ_2025-06-20_G32,10109837MORETTIJ,2025-06-20,117820,2,6,28,59.0
10109837MORETTIJ_2025-06-20_G33,10109837MORETTIJ,2025-06-20,118299,1,10,0,171.0
10109837MORETTIJ_2025-06-20_G34,10109837MORETTIJ,2025-06-20,111182,1,12,0,120.0
10109837MORETTIJ_2025-06-20_G35,10109837MORETTIJ,2025-06-20,111182,1,6,0,54.0
10109837MORETTIJ_2025-06-20_G36,10109837MORETTIJ,2025-06-20,111182,1,6,0,52.0
10109837MORETTIJ_2025-06-20_G37,10109837MORETTIJ,2025-06-20,140922,1,6,0,69.0
10109837MORETTIJ_2025-06-20_G38,10109837MORETTIJ,2025-06-20,111469,1,4,0,76.0
10109837MORETTIJ_2025-06-20_G39,10109837MORETTIJ,2025-06-20,118299,1,60,0,541.0
10109837MORETTIJ_2025-06-20_G41,10109837MORETTIJ,2025-06-20,107830,1,20,0,950.0
10109837MORETTIJ_2025-06-20_G42,10109837MORETTIJ,2025-06-20,109648,1,6,0,161.0
10109837MORETTIJ_2025-06-20_G43,10109837MORETTIJ,2025-06-20,109648,1,5,0,109.0
10109837MORETTIJ_2025-06-20_G44,10109837MORETTIJ,2025-06-20,118299,1,170,0,421.0
10109837MORETTIJ_2025-06-20_G45,10109837MORETTIJ,2025-06-20,110373,1,50,0,240.0
10109837MORETTIJ_2025-06-20_G46,10109837MORETTIJ,2025-06-20,110372,1,70,0,541.0
10109837MORETTIJ_2025-06-20_G47,10109837MORETTIJ,2025-06-20,108711,1,40,0,996.0
10109837MORETTIJ_2025-06-20_G48,10109837MORETTIJ,2025-06-20,109641,1,12,0,430.0
10109837MORETTIJ_2025-06-20_G49,10109837MORETTIJ,2025-06-20,111433,1,10,0,144.0
10109837MORETTIJ_2025-06-20_G50,10109837MORETTIJ,2025-06-20,107236,1,9,0,178.0
10109837MORETTIJ_2025-06-20_G51,10109837MORETTIJ,2025-06-20,110313,1,16,0,726.0
10109837MORETTIJ_2025-06-20_G52,10109837MORETTIJ,2025-06-20,111876,1,16,0,242.0
10109837MORETTIJ_2025-06-20_G53,10109837MORETTIJ,2025-06-20,108772,1,30,0,541.0
10109837MORETTIJ_2025-06-21_G02,10109837MORETTIJ,2025-06-21,140922,1,7,0,110.0
10109837MORETTIJ_2025-06-21_G03,10109837MORETTIJ,2025-06-21,111742,1,19,0,363.0
10109837MORETTIJ_2025-06-21_G04,10109837MORETTIJ,2025-06-21,111729,1,38,0,1125.0
10109837MORETTIJ_2025-06-21_G05,10109837MORETTIJ,2025-06-21,111737,1,10,0,1249.0
10109837MORETTIJ_2025-06-21_G06,10109837MORETTIJ,2025-06-21,111754,1,5,0,505.0
10109837MORETTIJ_2025-06-21_G07,10109837MORETTIJ,2025-06-21,110743,1,5,0,2353.0
10109837MORETTIJ_2025-06-21_G08,10109837MORETTIJ,2025-06-21,111743,1,6,0,75.0
10109837MORETTIJ_2025-06-21_G09,10109837MORETTIJ,2025-06-21,105705,1,2,0,52.0
10109837MORETTIJ_2025-06-21_G10,10109837MORETTIJ,2025-06-21,108794,1,7,0,133.0
10109837MORETTIJ_2025-06-21_G11,10109837MORETTIJ,2025-06-21,111463,1,9,0,174.0
10109837MORETTIJ_2025-06-21_G12,10109837MORETTIJ,2025-06-21,140922,1,5,0,92.0
10109837MORETTIJ_2025-06-21_G13,10109837MORETTIJ,2025-06-21,111466,1,24,0,431.0
10109837MORETTIJ_2025-06-21_G14,10109837MORETTIJ,2025-06-21,117833,1,13,0,98.0
10109837MORETTIJ_2025-06-21_G15,10109837MORETTIJ,2025-06-21,111172,1,5,0,69.0
10109837MORETTIJ_2025-06-21_G16,10109837MORETTIJ,2025-06-21,111532,1,3,0,97.0
10109837MORETTIJ_2025-06-21_G17,10109837MORETTIJ,2025-06-21,109641,1,2,0,102.0
10109837MORETTIJ_2025-06-21_G18,10109837MORETTIJ,2025-06-21,109645,1,2,0,121.0
10109837MORETTIJ_2025-06-21_G19,10109837MORETTIJ,2025-06-21,"111418, 110787",2,4,25,125.0
10109837MORETTIJ_2025-06-21_G20,10109837MORETTIJ,2025-06-21,118140,1,7,0,105.0
10109837MORETTIJ_2025-06-21_G21,10109837MORETTIJ,2025-06-21,111742,1,19,0,315.0
10109837MORETTIJ_2025-06-21_G22,10109837MORETTIJ,2025-06-21,111759,1,31,0,358.0
10109837MORETTIJ_2025-06-21_G23,10109837MORETTIJ,2025-06-21,111761,1,6,0,293.0
10109837MORETTIJ_2025-06-21_G24,10109837MORETTIJ,2025-06-21,111761,1,8,0,587.0
10109837MORETTIJ_2025-06-21_G25,10109837MORETTIJ,2025-06-21,111723,1,14,0,1810.0
10109837MORETTIJ_2025-06-21_G26,10109837MORETTIJ,2025-06-21,118191,1,487,0,1132.0
10109837MORETTIJ_2025-06-21_G27,10109837MORETTIJ,2025-06-21,117822,1,17,0,279.0
10109837MORETTIJ_2025-06-21_G28,10109837MORETTIJ,2025-06-21,110374,1,6,0,89.0
10109837MORETTIJ_2025-06-21_G29,10109837MORETTIJ,2025-06-21,110372,1,25,0,174.0
10109837MORETTIJ_2025-06-21_G30,10109837MORETTIJ,2025-06-21,110371,1,32,0,229.0
10109837MORETTIJ_2025-06-21_G31,10109837MORETTIJ,2025-06-21,141202,1,24,0,295.0
10109837MORETTIJ_2025-06-21_G32,10109837MORETTIJ,2025-06-21,117809,1,35,0,242.0
10109837MORETTIJ_2025-06-21_G33,10109837MORETTIJ,2025-06-21,111530,1,17,0,392.0
10109837MORETTIJ_2025-06-21_G34,10109837MORETTIJ,2025-06-21,110711,1,6,0,82.0
10109837MORETTIJ_2025-06-21_G35,10109837MORETTIJ,2025-06-21,110733,1,9,0,171.0
10109837MORETTIJ_2025-06-21_G36,10109837MORETTIJ,2025-06-21,117935,1,6,0,252.0
10109837MORETTIJ_2025-06-21_G37,10109837MORETTIJ,2025-06-21,111467,1,9,0,103.0
10109837MORETTIJ_2025-06-21_G38,10109837MORETTIJ,2025-06-21,117862,1,35,0,215.0
10109837MORETTIJ_2025-06-21_G39,10109837MORETTIJ,2025-06-21,110515,1,36,0,300.0
10109837MORETTIJ_2025-06-21_G40,10109837MORETTIJ,2025-06-21,110740,1,4,0,1144.0
10109837MORETTIJ_2025-06-21_G41,10109837MORETTIJ,2025-06-21,110711,1,8,0,190.0
10109837MORETTIJ_2025-06-21_G42,10109837MORETTIJ,2025-06-21,107830,1,4,0,106.0
10109837MORETTIJ_2025-06-21_G43,10109837MORETTIJ,2025-06-21,110740,1,6,0,144.0
10109837MORETTIJ_2025-06-21_G44,10109837MORETTIJ,2025-06-21,117935,1,15,0,327.0
10109837MORETTIJ_2025-06-21_G45,10109837MORETTIJ,2025-06-21,100334,1,3,0,200.0
10109837MORETTIJ_2025-06-21_G46,10109837MORETTIJ,2025-06-21,118222,1,6,0,313.0
10109837MORETTIJ_2025-06-21_G47,10109837MORETTIJ,2025-06-21,107629,1,4,0,382.0
10109837MORETTIJ_2025-06-21_G48,10109837MORETTIJ,2025-06-21,141047,1,6,0,150.0
10109837MORETTIJ_2025-06-21_G49,10109837MORETTIJ,2025-06-21,111467,1,4,0,96.0
10109837MORETTIJ_2025-06-21_G50,10109837MORETTIJ,2025-06-21,110711,1,50,0,330.0
10109837MORETTIJ_2025-06-21_G51,10109837MORETTIJ,2025-06-21,110371,1,2,0,125.0
10109837MORETTIJ_2025-06-21_G52,10109837MORETTIJ,2025-06-21,110373,1,7,0,130.0
10109837MORETTIJ_2025-06-21_G53,10109837MORETTIJ,2025-06-21,111172,1,4,0,87.0
10109837MORETTIJ_2025-06-21_G54,10109837MORETTIJ,2025-06-21,111761,1,4,0,283.0
10109837MORETTIJ_2025-06-21_G55,10109837MORETTIJ,2025-06-21,110373,1,1,0,133.0
10109837MORETTIJ_2025-06-21_G56,10109837MORETTIJ,2025-06-21,110740,1,8,0,134.0
10109837MORETTIJ_2025-06-21_G57,10109837MORETTIJ,2025-06-21,110372,1,15,0,860.0
10109837MORETTIJ_2025-06-21_G58,10109837MORETTIJ,2025-06-21,110313,1,2,0,146.0
10109837MORETTIJ_2025-06-21_G59,10109837MORETTIJ,2025-06-21,110711,1,6,0,111.0
10109837MORETTIJ_2025-06-21_G60,10109837MORETTIJ,2025-06-21,107830,1,2,0,87.0
10109837MORETTIJ_2025-06-21_G61,10109837MORETTIJ,2025-06-21,107830,1,4,0,123.0
10109837MORETTIJ_2025-06-21_G62,10109837MORETTIJ,2025-06-21,110740,1,2,0,132.0
10109837MORETTIJ_2025-06-21_G63,10109837MORETTIJ,2025-06-21,110711,1,3,0,136.0
10109837MORETTIJ_2025-06-23_G02,10109837MORETTIJ,2025-06-23,118299,1,12,0,179.0
10109837MORETTIJ_2025-06-23_G03,10109837MORETTIJ,2025-06-23,110371,1,5,0,102.0
10109837MORETTIJ_2025-06-23_G04,10109837MORETTIJ,2025-06-23,110372,1,17,0,199.0
10109837MORETTIJ_2025-06-23_G05,10109837MORETTIJ,2025-06-23,117809,1,4,0,59.0
10109837MORETTIJ_2025-06-23_G06,10109837MORETTIJ,2025-06-23,117841,1,4,0,470.0
10109837MORETTIJ_2025-06-23_G07,10109837MORETTIJ,2025-06-23,111431,1,2,0,82.0
10109837MORETTIJ_2025-06-23_G08,10109837MORETTIJ,2025-06-23,110740,1,2,0,90.0
10109837MORETTIJ_2025-06-23_G09,10109837MORETTIJ,2025-06-23,118317,1,5,0,148.0
10109837MORETTIJ_2025-06-23_G10,10109837MORETTIJ,2025-06-23,140922,1,8,0,576.0
10109837MORETTIJ_2025-06-23_G12,10109837MORETTIJ,2025-06-23,110751,1,1,0,148.0
10109837MORETTIJ_2025-06-23_G13,10109837MORETTIJ,2025-06-23,110745,1,4,0,142.0
10109837MORETTIJ_2025-06-23_G14,10109837MORETTIJ,2025-06-23,109641,1,5,0,218.0
10109837MORETTIJ_2025-06-23_G15,10109837MORETTIJ,2025-06-23,111462,1,1,0,55.0
10109837MORETTIJ_2025-06-23_G16,10109837MORETTIJ,2025-06-23,111462,1,130,0,1415.0
10109837MORETTIJ_2025-06-23_G17,10109837MORETTIJ,2025-06-23,118094,1,19,0,602.0
10109837MORETTIJ_2025-06-23_G18,10109837MORETTIJ,2025-06-23,108772,1,4,0,246.0
10109837MORETTIJ_2025-06-23_G19,10109837MORETTIJ,2025-06-23,117856,1,8,0,290.0
10109837MORETTIJ_2025-06-23_G20,10109837MORETTIJ,2025-06-23,110515,1,33,0,968.0
10109837MORETTIJ_2025-06-24_G02,10109837MORETTIJ,2025-06-24,117808,1,10,0,576.0
10109837MORETTIJ_2025-06-24_G03,10109837MORETTIJ,2025-06-24,110372,1,20,0,185.0
10109837MORETTIJ_2025-06-24_G04,10109837MORETTIJ,2025-06-24,111468,1,10,0,107.0
10109837MORETTIJ_2025-06-24_G05,10109837MORETTIJ,2025-06-24,117808,1,4,0,187.0
10109837MORETTIJ_2025-06-24_G06,10109837MORETTIJ,2025-06-24,118299,1,8,0,118.0
10109837MORETTIJ_2025-06-24_G07,10109837MORETTIJ,2025-06-24,110373,1,2,0,104.0
10109837MORETTIJ_2025-06-24_G08,10109837MORETTIJ,2025-06-24,110372,1,2,0,152.0
10109837MORETTIJ_2025-06-24_G09,10109837MORETTIJ,2025-06-24,110747,1,2,0,140.0
10109837MORETTIJ_2025-06-24_G10,10109837MORETTIJ,2025-06-24,110895,1,1,0,102.0
10109837MORETTIJ_2025-06-24_G11,10109837MORETTIJ,2025-06-24,110129,1,4,0,218.0
10109837MORETTIJ_2025-06-24_G12,10109837MORETTIJ,2025-06-24,111463,1,4,0,86.0
10109837MORETTIJ_2025-06-24_G13,10109837MORETTIJ,2025-06-24,140922,1,2,0,82.0
10109837MORETTIJ_2025-06-24_G14,10109837MORETTIJ,2025-06-24,117831,1,2,0,61.0
10109837MORETTIJ_2025-06-24_G15,10109837MORETTIJ,2025-06-24,110740,1,4,0,94.0
10109837MORETTIJ_2025-06-24_G16,10109837MORETTIJ,2025-06-24,117862,1,4,0,367.0
10109837MORETTIJ_2025-06-24_G17,10109837MORETTIJ,2025-06-24,107629,1,4,0,88.0
10109837MORETTIJ_2025-06-24_G18,10109837MORETTIJ,2025-06-24,110515,1,8,0,252.0
10109837MORETTIJ_2025-06-24_G19,10109837MORETTIJ,2025-06-24,117837,1,2,0,46.0
10109837MORETTIJ_2025-06-24_G20,10109837MORETTIJ,2025-06-24,117861,1,4,0,65.0
10109837MORETTIJ_2025-06-24_G21,10109837MORETTIJ,2025-06-24,141047,1,4,0,57.0
10109837MORETTIJ_2025-06-24_G22,10109837MORETTIJ,2025-06-24,117855,1,4,0,53.0
10109837MORETTIJ_2025-06-24_G23,10109837MORETTIJ,2025-06-24,110313,1,2,0,682.0
10109837MORETTIJ_2025-06-24_G24,10109837MORETTIJ,2025-06-24,110733,1,1,0,47.0
10109837MORETTIJ_2025-06-24_G25,10109837MORETTIJ,2025-06-24,111530,1,5,0,129.0
10109837MORETTIJ_2025-06-24_G26,10109837MORETTIJ,2025-06-24,117808,1,12,0,372.0
10109837MORETTIJ_2025-06-24_G27,10109837MORETTIJ,2025-06-24,118299,1,1,0,74.0
10109837MORETTIJ_2025-06-24_G28,10109837MORETTIJ,2025-06-24,117830,1,2,0,43.0
10109837MORETTIJ_2025-06-24_G29,10109837MORETTIJ,2025-06-24,110375,1,2,0,46.0
10109837MORETTIJ_2025-06-24_G30,10109837MORETTIJ,2025-06-24,110374,1,2,0,93.0
10109837MORETTIJ_2025-06-24_G31,10109837MORETTIJ,2025-06-24,117820,1,2,0,64.0
10109837MORETTIJ_2025-06-24_G32,10109837MORETTIJ,2025-06-24,117809,1,2,0,53.0
10109837MORETTIJ_2025-06-24_G33,10109837MORETTIJ,2025-06-24,110787,1,4,0,2120.0
10109837MORETTIJ_2025-06-24_G34,10109837MORETTIJ,2025-06-24,117831,1,1,0,115.0
10109837MORETTIJ_2025-06-24_G35,10109837MORETTIJ,2025-06-24,111462,1,4,0,103.0
10109837MORETTIJ_2025-06-24_G36,10109837MORETTIJ,2025-06-24,110740,1,4,0,229.0
10109837MORETTIJ_2025-06-24_G37,10109837MORETTIJ,2025-06-24,117787,1,4,0,82.0
10109837MORETTIJ_2025-06-24_G38,10109837MORETTIJ,2025-06-24,111465,1,1,0,50.0
10109837MORETTIJ_2025-06-24_G39,10109837MORETTIJ,2025-06-24,110376,1,2,0,145.0
10109837MORETTIJ_2025-06-24_G40,10109837MORETTIJ,2025-06-24,110374,1,1,0,140.0
10109837MORETTIJ_2025-06-24_G41,10109837MORETTIJ,2025-06-24,110371,1,3,0,76.0
10109837MORETTIJ_2025-06-24_G42,10109837MORETTIJ,2025-06-24,118094,1,1,0,111.0
10109837MORETTIJ_2025-06-24_G43,10109837MORETTIJ,2025-06-24,110339,1,4,0,315.0
10109837MORETTIJ_2025-06-24_G44,10109837MORETTIJ,2025-06-24,110515,1,3,0,219.0
10109837MORETTIJ_2025-06-24_G45,10109837MORETTIJ,2025-06-24,111850,1,4,0,103.0
10109837MORETTIJ_2025-06-24_G46,10109837MORETTIJ,2025-06-24,111851,1,2,0,664.0
10109837MORETTIJ_2025-06-24_G47,10109837MORETTIJ,2025-06-24,111705,1,2,0,155.0
10109837MORETTIJ_2025-06-24_G48,10109837MORETTIJ,2025-06-24,109643,1,4,0,133.0
10109837MORETTIJ_2025-06-24_G49,10109837MORETTIJ,2025-06-24,117855,1,8,0,197.0
10109837MORETTIJ_2025-06-24_G50,10109837MORETTIJ,2025-06-24,105705,1,6,0,183.0
10109837MORETTIJ_2025-06-24_G52,10109837MORETTIJ,2025-06-24,140922,1,3,0,169.0
10109837MORETTIJ_2025-06-24_G53,10109837MORETTIJ,2025-06-24,117831,1,4,0,144.0
10109837MORETTIJ_2025-06-24_G54,10109837MORETTIJ,2025-06-24,111462,1,8,0,201.0
10109837MORETTIJ_2025-06-24_G55,10109837MORETTIJ,2025-06-24,109645,1,2,0,74.0
10109837MORETTIJ_2025-06-24_G56,10109837MORETTIJ,2025-06-24,117787,1,4,0,54.0
10109837MORETTIJ_2025-06-24_G57,10109837MORETTIJ,2025-06-24,118140,1,4,0,111.0
10109837MORETTIJ_2025-06-24_G58,10109837MORETTIJ,2025-06-24,108711,1,1,0,180.0
10109837MORETTIJ_2025-06-24_G59,10109837MORETTIJ,2025-06-24,105705,1,1,0,463.0
10109837MORETTIJ_2025-06-24_G60,10109837MORETTIJ,2025-06-24,108711,1,4,0,81.0
10109837MORETTIJ_2025-06-24_G61,10109837MORETTIJ,2025-06-24,117833,1,1,0,47.0
10109837MORETTIJ_2025-06-24_G62,10109837MORETTIJ,2025-06-24,111466,1,4,0,49.0
10109837MORETTIJ_2025-06-24_G63,10109837MORETTIJ,2025-06-24,111462,1,8,0,147.0
10109837MORETTIJ_2025-06-24_G64,10109837MORETTIJ,2025-06-24,118140,1,12,0,149.0
10109837MORETTIJ_2025-06-24_G65,10109837MORETTIJ,2025-06-24,117809,1,29,0,2685.0
10109837MORETTIJ_2025-06-24_G66,10109837MORETTIJ,2025-06-24,140922,1,4,0,763.0
10109837MORETTIJ_2025-06-24_G67,10109837MORETTIJ,2025-06-24,111466,1,19,0,159.0
10109837MORETTIJ_2025-06-24_G68,10109837MORETTIJ,2025-06-24,111172,1,4,0,71.0
10109837MORETTIJ_2025-06-24_G69,10109837MORETTIJ,2025-06-24,111532,1,9,0,93.0
10109837MORETTIJ_2025-06-24_G70,10109837MORETTIJ,2025-06-24,111728,1,9,0,154.0
10109837MORETTIJ_2025-06-24_G71,10109837MORETTIJ,2025-06-24,109645,1,3,0,142.0
10109837MORETTIJ_2025-06-24_G72,10109837MORETTIJ,2025-06-24,111418,1,10,0,301.0
10109837MORETTIJ_2025-06-24_G73,10109837MORETTIJ,2025-06-24,111759,1,51,0,541.0
10109837MORETTIJ_2025-06-25_G02,10109837MORETTIJ,2025-06-25,118306,1,2,0,99.0
10109837MORETTIJ_2025-06-25_G03,10109837MORETTIJ,2025-06-25,111438,1,2,0,128.0
10109837MORETTIJ_2025-06-25_G04,10109837MORETTIJ,2025-06-25,117862,1,2,0,128.0
10109837MORETTIJ_2025-06-25_G05,10109837MORETTIJ,2025-06-25,109640,1,2,0,86.0
10109837MORETTIJ_2025-06-25_G06,10109837MORETTIJ,2025-06-25,110372,1,4,0,142.0
10109837MORETTIJ_2025-06-25_G07,10109837MORETTIJ,2025-06-25,117809,1,1,0,31.0
10109837MORETTIJ_2025-06-25_G08,10109837MORETTIJ,2025-06-25,110515,1,6,0,1446.0
10109837MORETTIJ_2025-06-25_G09,10109837MORETTIJ,2025-06-25,117861,1,2,0,60.0
10109837MORETTIJ_2025-06-25_G10,10109837MORETTIJ,2025-06-25,111438,1,2,0,104.0
10109837MORETTIJ_2025-06-25_G11,10109837MORETTIJ,2025-06-25,111569,1,4,0,249.0
10109837MORETTIJ_2025-06-25_G12,10109837MORETTIJ,2025-06-25,111463,1,400,0,2219.0
10109837MORETTIJ_2025-06-25_G13,10109837MORETTIJ,2025-06-25,111466,1,500,0,931.0
10109837MORETTIJ_2025-06-25_G14,10109837MORETTIJ,2025-06-25,117831,1,500,0,1471.0
10109837MORETTIJ_2025-06-25_G15,10109837MORETTIJ,2025-06-25,111440,1,20,0,804.0
10109837MORETTIJ_2025-06-25_G17,10109837MORETTIJ,2025-06-25,110515,1,6,0,190.0
10109837MORETTIJ_2025-06-25_G18,10109837MORETTIJ,2025-06-25,110372,1,2,0,106.0
10109837MORETTIJ_2025-06-25_G19,10109837MORETTIJ,2025-06-25,118140,1,4,0,1132.0
10109837MORETTIJ_2025-06-25_G20,10109837MORETTIJ,2025-06-25,117808,1,30,0,777.0
10109837MORETTIJ_2025-06-25_G21,10109837MORETTIJ,2025-06-25,110733,1,1,0,118.0
10109837MORETTIJ_2025-06-25_G22,10109837MORETTIJ,2025-06-25,111466,1,2,0,120.0
